,Churn,Sexo_Biologico,Tiene_Tercera_Edad,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Telefonia,Tiene_Multiples_Lineas,Servicio_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tipo_Contrato,PaperlessBilling,Metodo_Pago,Cuentas_Mensual,Cuentas_Total,Cuentas_Diarias,Tiene_Internet,Nro_Servicios
3698,0,0,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,3112.05,1.89,1,5
3699,1,1,1,1,1,43,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,3.69,1,8
3700,1,0,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45.95,1.53,1,2
3701,1,1,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791.75,2.45,1,3
3702,0,0,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237.05,1.79,1,5
3703,0,1,0,0,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,4671.7,2.24,1,7
3704,0,0,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.6,1673.4,0.85,0,2
3705,0,1,1,1,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.3,2357.75,2.81,1,4
3706,0,0,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342.7,3.0,1,9
3707,0,0,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,3.5,1,7
3708,0,1,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,3.17,1,5
3709,0,1,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,141.65,2.34,1,2
3710,0,0,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876.2,2.52,1,6
3711,0,0,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,244.1,2.51,1,6
3712,0,1,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,638.55,0.68,0,1
3713,0,1,0,0,1,63,0,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.6,2588.95,1.35,1,4
3714,0,1,0,1,1,54,0,0,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),46.0,2424.05,1.53,1,4
3715,0,0,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512.15,2.17,1,5
3716,0,0,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,3574.5,2.88,1,8
3717,0,1,0,0,0,25,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,105.5,2686.05,3.52,1,7
3718,1,1,1,0,0,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,105.95,2655.25,3.53,1,7
3719,0,0,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),72.0,4284.2,2.4,1,6
3720,0,1,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,3.01,1,5
3721,0,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45.8,1.53,1,2
3722,0,1,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,216.45,0.98,1,2
3723,1,0,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,2.33,1,2
3725,0,1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331.95,3.82,1,9
3726,0,0,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,1.69,1,3
3727,0,1,0,0,0,54,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),89.4,4869.5,2.98,1,5
3728,1,0,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3467.0,3.46,1,7
3729,0,1,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,2168.15,2.37,1,6
3730,1,1,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008.55,3.28,1,6
3731,0,0,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,6557.75,3.64,1,8
3732,0,0,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,870.25,3.1,1,6
3733,1,0,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,291.4,0.99,1,2
3734,1,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.95,19.95,0.66,0,1
3735,0,1,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,59.25,0.66,0,1
3736,0,1,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.75,3653.0,3.16,1,5
3737,0,0,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.1,1212.85,2.5,1,3
3738,0,1,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1311.75,0.66,0,1
3739,0,0,0,0,0,20,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,406.95,0.66,0,1
3740,0,0,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,74.35,4759.55,2.48,1,7
3741,0,1,0,1,1,28,1,0,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,2768.35,3.1,1,6
3742,0,0,0,1,1,71,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),95.15,6770.85,3.17,1,7
3743,0,0,0,0,0,21,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,104.55,2239.4,3.48,1,7
3744,0,1,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,335.75,3.16,1,5
3745,0,1,0,1,1,31,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Bank transfer (automatic),98.05,3082.1,3.27,1,6
3746,0,1,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,1.84,1,4
3747,0,1,0,1,1,68,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.2,7467.5,3.67,1,8
3748,0,0,0,0,0,34,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.35,2896.6,2.84,1,4
3749,1,0,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1.95,1,6
3750,0,0,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1410.25,1.66,1,3
3751,0,0,0,0,1,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.65,90.05,0.99,1,2
3752,0,0,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,202.3,0.7,0,1
3753,1,0,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.8,160.75,2.53,1,3
3754,0,1,0,0,1,17,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,44.6,681.4,1.49,1,2
3755,0,1,0,1,1,69,1,0,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),106.35,7261.75,3.54,1,7
3756,0,1,0,1,0,37,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Mailed check,94.3,3460.95,3.14,1,6
3757,1,1,1,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.2,102.5,0.84,1,1
3758,1,1,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,90.85,3.03,1,5
3759,0,0,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,8003.8,3.62,1,8
3760,0,1,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,759.55,3.16,1,5
3761,0,0,0,1,1,49,0,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1782.0,1.19,1,3
3762,0,1,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,470.0,0.66,0,1
3763,0,1,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,237.2,2.18,1,5
3764,0,1,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.95,7875.0,3.63,1,8
3765,0,1,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,64.2,143.65,2.14,1,5
3766,0,1,0,0,0,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,47.7,0.66,0,1
3767,0,1,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,6989.45,3.51,1,7
3768,1,0,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,2.21,1,5
3769,1,0,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.0,193.6,1.53,1,2
3770,0,1,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,1600.25,2.63,1,4
3771,0,0,0,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Electronic check,75.15,3772.65,2.51,1,3
3772,0,0,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.55,945.7,0.68,0,1
3773,0,0,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),66.9,4370.25,2.23,1,6
3774,0,0,0,0,1,37,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.3,755.4,0.68,0,1
3775,1,1,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,95.1,3.17,1,5
3776,1,1,1,1,1,22,0,0,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,40.05,880.2,1.34,1,3
3777,0,0,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),61.3,3346.8,2.04,1,5
3778,0,0,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,8192.6,3.76,1,9
3779,0,1,0,0,0,10,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,865.1,3.17,1,5
3780,0,1,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,653.25,2.32,1,6
3781,0,0,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,617.65,0.64,0,1
3782,1,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.5,69.5,2.32,1,2
3783,0,1,1,1,0,54,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,2.47,1,3
3784,1,0,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,85.7,2.86,1,4
3785,0,1,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,3.49,1,7
3786,0,0,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,3.22,1,6
3787,1,0,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.7,75.7,2.52,1,3
3788,0,1,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,2.0,1,5
3789,0,0,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,2.78,1,8
3790,0,0,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3923.8,3.15,1,6
3791,0,0,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,274.7,0.84,0,2
3792,0,1,1,1,0,57,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,90.65,5199.8,3.02,1,5
3793,0,1,0,1,1,35,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.7,3165.6,2.99,1,5
3794,0,1,0,0,1,33,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,1.14,1,3
3795,0,1,0,1,1,62,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.8,1476.25,0.83,0,2
3796,0,1,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,1952.25,2.48,1,3
3797,0,0,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2196.45,2.86,1,4
3798,1,0,0,0,1,39,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),30.1,1131.3,1.0,1,2
3799,0,0,0,0,0,34,1,0,DSL,1,1,0,0,0,1,One year,0,Electronic check,64.35,2053.05,2.14,1,5
3800,0,0,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345.0,2.91,1,8
3801,1,1,0,0,0,19,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.65,733.35,1.32,1,3
3802,0,1,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,934.15,1.85,1,4
3803,0,1,0,0,0,53,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,80.6,4348.1,2.69,1,4
3805,0,1,0,1,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.75,48.75,1.62,1,3
3806,0,1,0,1,0,70,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,67.95,4664.15,2.26,1,6
3807,1,0,0,0,0,2,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,102.75,1.84,1,4
3808,0,1,0,0,0,28,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,91.0,2626.15,3.03,1,5
3809,0,1,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,595.05,0.68,0,1
3810,0,1,0,1,1,72,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),90.8,6511.8,3.03,1,5
3811,0,0,0,1,1,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,149.05,0.82,1,1
3812,0,0,1,1,0,31,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2633.4,2.83,1,4
3813,1,0,0,1,0,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,3409.6,3.48,1,7
3814,0,1,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,1664.3,0.8,0,2
3815,0,1,0,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,2871.5,3.03,1,4
3816,0,1,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,78.9,0.63,0,1
3817,0,1,0,0,0,64,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.3,6603.8,3.34,1,6
3818,0,1,0,0,0,26,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.75,2146.5,2.86,1,4
3819,0,1,1,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,3353.4,1.55,1,5
3820,1,1,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,1008.7,2.7,1,3
3821,0,0,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,3959.15,3.29,1,6
3822,1,1,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,649.65,2.88,1,4
3823,0,0,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,810.45,0.66,0,1
3824,0,0,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,74.45,3510.3,2.48,1,6
3825,0,0,0,1,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,2149.05,2.5,1,3
3826,1,1,1,0,0,8,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.4,221.9,0.98,1,2
3828,1,0,0,0,0,57,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),112.95,6465.0,3.76,1,8
3829,0,0,0,0,0,42,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),59.65,2536.55,1.99,1,5
3830,0,0,0,0,0,57,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),87.55,4884.85,2.92,1,6
3831,1,1,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,2.49,1,3
3832,0,1,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,929.2,0.68,0,1
3834,0,1,0,0,0,54,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,4308.25,2.66,1,4
3835,1,1,1,1,0,33,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3105.55,3.15,1,5
3836,0,0,0,1,0,52,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.45,1958.95,1.18,1,3
3837,0,1,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.35,6325.25,3.01,1,9
3838,0,0,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.15,6716.45,3.01,1,9
3839,0,1,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.25,6369.45,3.01,1,9
3840,0,0,0,1,1,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1024.7,0.83,0,2
3841,0,0,0,1,1,64,0,0,DSL,0,1,0,1,1,1,Two year,1,Electronic check,54.6,3423.5,1.82,1,5
3842,0,0,0,1,1,26,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,493.95,0.68,0,1
3843,1,0,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.6,0.82,1,1
3845,0,1,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.85,1071.6,0.7,0,1
3846,0,0,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),97.95,5936.55,3.26,1,6
3847,0,1,0,1,1,42,1,0,DSL,0,0,1,1,1,1,One year,0,Electronic check,73.15,3088.25,2.44,1,6
3848,0,1,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.15,827.7,2.64,1,3
3849,1,1,0,1,1,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.15,7856.0,3.77,1,9
3850,0,0,0,1,1,41,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3893.6,3.14,1,6
3851,0,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.75,2.16,1,7
3852,1,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,80.85,2.7,1,3
3853,1,0,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,2.32,1,2
3854,1,0,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,187.45,2.85,1,4
3855,0,0,0,0,0,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),100.65,4917.75,3.36,1,6
3856,1,1,1,0,0,36,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.85,3186.7,3.03,1,5
3857,0,0,0,1,0,56,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),105.6,6068.65,3.52,1,7
3859,0,1,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,7470.1,3.49,1,7
3860,1,1,1,1,1,71,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),105.1,7548.1,3.5,1,7
3861,0,1,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.5,874.2,2.62,1,3
3862,1,0,1,1,0,11,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.05,1133.65,3.47,1,7
3863,1,1,0,1,1,51,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,59.3,3014.65,1.98,1,6
3864,0,0,0,1,1,29,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),87.8,2621.75,2.93,1,4
3865,0,1,0,1,0,53,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Bank transfer (automatic),97.75,5043.2,3.26,1,6
3866,1,1,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,184.4,1.65,1,3
3867,0,1,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.1,936.85,0.67,0,1
3868,0,0,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.55,1750.7,0.82,0,2
3869,0,0,0,1,0,63,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),81.15,5224.5,2.7,1,4
3870,0,0,1,0,0,60,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Bank transfer (automatic),101.4,6176.6,3.38,1,6
3871,1,0,0,1,1,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.25,1064.65,3.34,1,6
3872,1,1,0,0,0,3,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.55,298.35,3.38,1,6
3873,1,1,0,0,0,32,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,2.68,1,4
3874,0,1,0,0,0,35,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,95.5,3418.2,3.18,1,6
3875,0,1,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.65,8022.85,3.72,1,8
3876,0,1,0,1,1,48,1,0,DSL,0,1,1,0,0,0,One year,1,Credit card (automatic),55.8,2651.2,1.86,1,4
3877,1,0,1,1,0,32,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.95,2628.6,2.86,1,4
3878,0,0,0,1,1,53,0,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),48.7,2495.2,1.62,1,5
3879,0,0,0,0,0,7,1,0,DSL,0,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),62.8,418.3,2.09,1,5
3880,0,1,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.95,907.05,0.66,0,1
3881,0,1,0,0,0,12,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),50.95,605.75,1.7,1,5
3882,0,0,0,1,1,64,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,92.85,5980.75,3.1,1,6
3883,0,0,0,0,1,15,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,270.6,0.65,0,1
3884,0,0,0,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),98.05,3990.6,3.27,1,6
3885,0,1,0,0,0,51,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.6,1266.4,0.82,0,2
3886,0,1,1,1,1,28,1,1,DSL,0,0,0,0,0,0,One year,1,Electronic check,51.0,1381.8,1.7,1,3
3887,0,0,0,0,0,66,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193.4,2.04,1,6
3888,1,0,0,0,0,2,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.15,183.75,2.9,1,4
3889,0,1,0,1,1,43,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),79.15,3566.6,2.64,1,7
3890,0,0,0,1,1,58,1,1,DSL,1,0,1,1,1,0,Two year,0,Mailed check,75.8,4415.75,2.53,1,7
3891,0,1,0,1,1,66,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),79.85,5234.95,2.66,1,7
3892,0,0,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.6,8100.25,3.82,1,9
3893,0,1,0,1,1,31,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,755.6,0.86,0,2
3894,0,1,0,1,0,71,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,20.85,1539.75,0.7,0,1
3895,0,1,0,1,0,31,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),90.55,2929.75,3.02,1,6
3896,0,1,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.45,3.23,1,7
3897,0,1,1,1,0,72,1,1,DSL,0,0,1,0,1,1,Two year,1,Credit card (automatic),73.45,5329.0,2.45,1,6
3898,0,1,1,1,0,72,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5396.25,2.58,1,7
3899,0,1,1,1,0,54,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.05,5295.7,3.3,1,6
3901,0,1,1,0,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1789.9,0.84,0,2
3902,0,0,0,1,0,60,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.1,5475.9,3.14,1,6
3903,0,0,1,1,1,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.45,7047.5,3.58,1,7
3904,0,1,0,1,1,34,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,44.85,1442.6,1.5,1,4
3905,0,1,0,0,1,37,1,0,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),61.45,2302.35,2.05,1,5
3906,0,1,0,0,0,4,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,90.65,367.95,3.02,1,5
